index,roll_H,Kalman_roll,gyro_x,Kalman_gyro,torque
19390,7,4,-53,-20,2
19391,7,5,-61,-25,0
19392,7,5,-75,-28,2
19393,3,5,-45,-30,0
19394,-1,3,-7,-29,3
19395,1,2,54,-27,1
19396,3,2,70,-22,1
19397,0,2,42,-16,0
19398,0,2,49,-10,-3
19399,1,1,25,-5,-3
19400,-2,0,11,2,-4
19401,0,0,0,6,-4
19402,0,0,8,10,-7
19403,3,1,-36,15,-7
19404,5,2,35,18,-9
19405,8,4,63,20,-7
19406,5,6,55,22,-10
19407,7,6,47,23,-8
19408,10,8,36,24,-10
19409,13,10,60,24,-11
19410,9,10,21,24,-8
19411,12,11,14,23,-7
19412,13,12,-22,20,-10
19413,12,12,-27,16,-6
19414,15,13,-33,12,-4
19415,11,13,-6,7,-7
19416,11,13,43,1,-4
19417,18,13,1,-1,-2
19418,14,14,-65,-4,-2
19419,11,13,-56,-8,-5
19420,14,13,-78,-13,-2
19421,18,14,-34,-17,0
19422,17,14,-44,-19,-2
19423,16,14,-43,-22,0
19424,17,14,-41,-24,-3
